Issue_id,Priority,Component,Duplicated_issue,Title,Description,Status,Resolution,Version,Created_time,Resolved_time
849500,P1,Developer Tools: Framework,,navigate and will-navigate events for remoted targets carry payload that is incompatible with the non-remoted case,In the latest fx-team; Open inspector; switch to web console; reload page. You will see two errors in error console:; ; ; Timestamp: 3/9/2013 3:17:46 PM; Error: [Exception... Component returned failure code: 0x80004003 (NS_ERROR_INVALID_POINTER) [inIDOMUtils.clearPseudoClassLocks]  nsresult: 0x80004003 (NS_ERROR_INVALID_POINTER)  location: JS frame :: resource:///modules/devtools/InspectorPanel.jsm :: InspectorPanel_clearPseudoClasses/< :: line 636  data: no]: undefined; Source File: resource:///modules/devtools/EventEmitter.jsm; Line: 105; ; Timestamp: 3/9/2013 3:17:46 PM; Error: TypeError: newWindow.document is undefined: InspectorPanel_onNavigatedAway@resource:///modules/devtools/InspectorPanel.jsm:261; EventEmitter_emit@resource:///modules/devtools/EventEmitter.jsm:100; onRemoteTabNavigated@resource:///modules/devtools/Target.jsm:302; EV_notify@resource://gre/modules/devtools/dbg-client.jsm:147; DC_onPacket/<@resource://gre/modules/devtools/dbg-client.jsm:506; effort@resource://gre/modules/commonjs/sdk/core/promise.js:55; resolved@resource://gre/modules/commonjs/sdk/core/promise.js:117; then@resource://gre/modules/commonjs/sdk/core/promise.js:37; then@resource://gre/modules/commonjs/sdk/core/promise.js:123; DC_onPacket@resource://gre/modules/devtools/dbg-client.jsm:517; LDT_send/<.run@chrome://global/content/devtools/dbg-transport.js:224; ; Source File: resource:///modules/devtools/EventEmitter.jsm; Line: 105; ; What is happening is that the navigateaway notification from the server is coming too early that the window.document is not present at that point; thus Inspector fails to load after that. Which means that if you switch back to inspector after the reload is complete; you will not see the markup view.; ; This might be a regression because of bug 820524 as I cannot reproduce the same errors in latest nightly.,RESOLVED,FIXED,unspecified,2013-03-09 01:49:57 -0800,2013-05-16 06:10:30 -0700
852338,P1,General,,Uplift Add-on SDK stabilization branch to Aurora,,RESOLVED,FIXED,unspecified,2013-03-18 16:33:48 -0700,2013-03-20 14:24:35 -0700
852530,P1,PDF Viewer,,notificationBox is not visible on Linux,The yellow notification box generated by pdf viewer is not visible. Its visible on Windows and MacOS.; ; Unable to get a notification box for the fallback message is visible in the console log. https://github.com/mozilla/pdf.js/blob/master/extensions/firefox/components/PdfStreamConverter.js#L404,VERIFIED,FIXED,Trunk,2013-03-19 07:36:09 -0700,2013-05-16 02:53:22 -0700
855544,P1,Developer Tools,,Implement a network monitor,,RESOLVED,FIXED,unspecified,2013-03-27 16:58:37 -0700,2013-10-06 08:11:23 -0700
855666,P1,PDF Viewer,,Firefox Nighty 22.0a1 opens blank page instead of calling the third-party PDF reader plugin,User Agent: Mozilla/5.0 (Windows NT 6.0; rv:22.0) Gecko/20130327 Firefox/22.0; Build ID: 20130327031035; ; Steps to reproduce:; ; With Firefox Nighty 22.0a1; I tried to disable pdf.js.; ; ; ; ; Actual results:; ; With Firefox Nighty 22.0a1 I have to set pdfjs.disabled true in about:config after I change PDF handler from Preview in Nighty to Use Adobe Acrobat in Nighty (Tools->Option->Applications).; ; ; Expected results:; ; With Firefox 20 beta I just have to change PDF handler at Tools->Option->Application. I just do not need to change settings in about:config.; So I expect that to disable pdf.js is easier with Firefox Nighty 22.0a1 as well.,VERIFIED,FIXED,22 Branch,2013-03-28 05:40:14 -0700,2013-07-12 04:08:16 -0700
855928,P1,General,,Story - Add telemetry probe for whether Firefox is the default browser,See bug 828562 comment 3.; ; We will want to implement this in both desktop Firefox and immersive/Metro Firefox.,VERIFIED,FIXED,Trunk,2013-03-28 18:34:08 -0700,2013-08-19 12:50:04 -0700
856324,P1,Untriaged,541844.0,Buttons beside the menu bar doesnt function after accessing by pressing alt when the menu bar is hidden from the View option.,User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0; Build ID: 20130307023931; ; Steps to reproduce:; ; Pressed ALT to show (full screen; open new window; print; group tabs; refresh; recent tabs) buttons beside the menu bar and tried to click the Full Screen Button.; ; ; Actual results:; ; It doesnt work and hide itself again. In the View options the Menu Bar is hidden.; ; ; Expected results:; ; It should proceed into full screen. Function of the button should occur.,RESOLVED,DUPLICATE,19 Branch,2013-03-30 08:54:54 -0700,2013-03-30 08:58:38 -0700
857886,P1,Theme,,Use HiDPI images for Australis tabs on OS X,,RESOLVED,FIXED,Trunk,2013-04-03 19:37:43 -0700,2013-11-19 08:41:43 -0800
859089,P1,Developer Tools,,[netmonitor] Under very constrained sizes text in the timeline view is sometimes not rendered,Created attachment 734371; screenshot,RESOLVED,FIXED,unspecified,2013-04-07 06:25:51 -0700,2013-05-14 16:50:54 -0700
859140,P1,Untriaged,859127.0,Copying text can copy malicious code,User Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:20.0) Gecko/20100101 Firefox/20.0; Build ID: 20130329030832; ; Steps to reproduce:; ; 1. Browse to http://thejh.net/misc/website-terminal-copy-paste; 2. Copy the git clone line; 3. Paste it into a terminal; ; ; Actual results:; ; The following text was pasted:; ;  git clone /dev/null; clear; echo -n Hello ;whoami|tr -d \n;echo -e !\nThat was a bad idea. Dont copy code from websites you dont trust!;  Heres the first line of your /etc/passwd: ;head -n1 /etc/passwd;  git clone git://git.kernel.org/pub/scm/utils/kup/kup.git; ; ; ; Expected results:; ; The following text should have been pasted:; ; git clone git://git.kernel.org/pub/scm/utils/kup/kup.git ; ; I didnt copy anything else. A website should be allowed to arbitraily change the clipboard contents.,RESOLVED,DUPLICATE,20 Branch,2013-04-07 12:45:59 -0700,2013-04-08 10:07:58 -0700
859181,P1,Developer Tools: Debugger,,Variables view closes immediately on first open,Using the tip of fx-team (rev 5e01908df6d7).; ; STR:; ; 1. Open the Debugger; 2. Click the button to open the variables view; 3. It will open and close immediately; 4. Click the button again; 5. It will stay open this time,RESOLVED,FIXED,Trunk,2013-04-07 18:12:47 -0700,2013-05-14 16:51:22 -0700
859221,P1,Developer Tools,,[netmonitor] Sizes are displayed in KB not kb,https://bugzilla.mozilla.org/show_bug.cgi?id=855544#c27,RESOLVED,FIXED,unspecified,2013-04-08 00:12:28 -0700,2013-05-14 16:50:54 -0700
859222,P1,Developer Tools: Netmonitor,,Need custom icon for Network tab,Were currently reusing the Profiler icon. While that icon is absolutely lovely; the Profiler said its upset about it and wants us to stop being copycats.,RESOLVED,FIXED,unspecified,2013-04-08 00:33:17 -0700,2013-05-11 10:18:07 -0700
859968,P1,Developer Tools: Netmonitor,,JSONP requests are not parsed into a tree,JSONP requests wrap the returned data structure in a callback supplied as a GET param in the requests url; see:; ; http://en.wikipedia.org/wiki/JSONP; ; Currently the netmonitor doesnt seem to be able to parse these types of responses; but it does try.,RESOLVED,FIXED,8 Branch,2013-04-09 12:07:00 -0700,2013-04-12 14:40:56 -0700
859980,P1,Developer Tools: Netmonitor,,JSON request not parsed,Created attachment 735348; json tree is empty; ; If I request a JSON resource; I expect the results to be parsed into a tree; but this isnt currently happening.; ; Sample urls:; ; * http://live-menu.staugustinesvancouver.com/taps.json; * https://api.twitter.com/1/related_results/show/308926577822007296.json?include_entities=1,RESOLVED,FIXED,8 Branch,2013-04-09 12:21:30 -0700,2013-04-12 14:40:50 -0700
860175,P1,Developer Tools: Netmonitor,,On netmonitor examining the specific details of a network action leads to bad overlapping display,Created attachment 735622; Screenshort of bad overlap; ; Having a narrow window and displaying the specific details of a network action leads to some really bad looking overlap and not being able to see all of the columns - see the attached screenshot.,RESOLVED,FIXED,unspecified,2013-04-10 00:30:26 -0700,2013-05-22 21:58:34 -0700
860349,P1,Developer Tools: Debugger,,Intermittent browser_dbg_chrome-create.js | browser_dbg_createChrome.js | application timed out after 330 seconds with no output,https://tbpl.mozilla.org/php/getParsedLog.php?id=21636029&tree=Mozilla-Inbound; ; Rev4 MacOSX Snow Leopard 10.6 mozilla-inbound opt test mochitest-browser-chrome on 2013-04-09 19:41:50 PDT for push f9d3e8cc8417; slave: talos-r4-snow-069; ; 02:56:04     INFO -  TEST-INFO | chrome://mochitests/content/browser/browser/devtools/debugger/test/browser_dbg_createChrome.js | profile name: _remote-debug-chrome-debugger; 02:56:04     INFO -  TEST-PASS | chrome://mochitests/content/browser/browser/devtools/debugger/test/browser_dbg_createChrome.js | The remote debugger profile wasnt *actually* created properly!; 02:56:04     INFO -  TEST-PASS | chrome://mochitests/content/browser/browser/devtools/debugger/test/browser_dbg_createChrome.js | The remote debugger profile doesnt have the correct localDir!; 02:56:04     INFO -  TEST-PASS | chrome://mochitests/content/browser/browser/devtools/debugger/test/browser_dbg_createChrome.js | The remote debugger profile doesnt have the correct rootDir!; 02:56:04     INFO -  DBG-FRONTEND: Closing chrome debugging process; 03:01:34  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/debugger/test/browser_dbg_createChrome.js | application timed out after 330 seconds with no output,RESOLVED,FIXED,Trunk,2013-04-10 09:41:43 -0700,2013-10-06 13:12:25 -0700
862435,P1,Developer Tools: 3D View,,Tilt doesnt open if the Inspector was opened beforehand,STR:; ; 1. Open Inspector; 2. Click on the cube; ; Nothing happens. If a different tool was opened beforehand (eg. the Web Console) then Tilt opens as expected.,RESOLVED,FIXED,unspecified,2013-04-16 10:19:27 -0700,2013-04-18 08:42:52 -0700
862741,P1,General,,it is very slow when I surf the internet,It is very very slow when I surf the internet .Especially;when I first start the browser.,RESOLVED,INCOMPLETE,unspecified,2013-04-17 04:22:24 -0700,2013-04-18 01:15:29 -0700
863600,P1,Developer Tools: Framework,,Intermittent browser_toolbox_options.js on Windows PGO builds | Test timed out,This happened on the landing push for bug 851546; but it was merged to m-c before I could back it out; so we need to fix it ASAP.; ; In general PGO builds are highly optimized and can expose races more easily than regular optimized builds.; ; https://tbpl.mozilla.org/php/getParsedLog.php?id=21983351&tree=Fx-Team; https://tbpl.mozilla.org/php/getParsedLog.php?id=21983639&tree=Fx-Team; https://tbpl.mozilla.org/php/getParsedLog.php?id=21983135&tree=Fx-Team; ; 16:30:14  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/framework/test/browser_toolbox_options.js | Test timed out; 16:31:19  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/profiler/test/browser_profiler_remote.js | uncaught exception - Error: consoleActor already exists at chrome://global/content/devtools/dbg-server.js:358; 16:31:49  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/profiler/test/browser_profiler_remote.js | Test timed out; 16:31:49  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/profiler/test/browser_profiler_remote.js | Found a tab after previous test timed out: data:text/html;charset=utf8;<p>JavaScript%20Profiler%20test</p>; 16:41:35  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/framework/test/browser_toolbox_options.js | leaked until shutdown [nsGlobalWindow #9642 about:blank]; 16:41:35  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/framework/test/browser_toolbox_options.js | leaked until shutdown [nsGlobalWindow #9645 about:blank]; 16:41:35  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/framework/test/browser_toolbox_options.js | leaked until shutdown [nsGlobalWindow #9643 about:blank]; 16:41:35  WARNING -  TEST-UNEXPECTED-FAIL | chrome://mochitests/content/browser/browser/devtools/framework/test/browser_toolbox_options.js | leaked until shutdown [nsGlobalWindow #9646 about:blank],RESOLVED,FIXED,unspecified,2013-04-19 00:53:30 -0700,2013-04-19 21:06:32 -0700
863936,P1,Developer Tools: Debugger,,JS debugger: use addGlobalActor to add chrome debugging actor,Created attachment 739898; Use DebuggerServer.addGlobalActor to register ChromeDebuggerActor; instead of writing out code with the same effect.; ; At present; BrowserRootActor.onListTabs includes code to create the chrome debugging actor and include it on the listTabs reply. However; using DebuggerServer.addGlobalActor to register the chrome debugging actor would have almost exactly the same effect; and require no bespoke support in BrowserRootActor.prototype.onListTabs.; ; The attached patch makes this change.,RESOLVED,FIXED,Trunk,2013-04-19 17:33:57 -0700,2013-06-01 11:59:09 -0700
864260,P1,Untriaged,,test issue,User Agent: Mozilla/5.0 (Windows NT 6.1; rv:16.0) Gecko/20100101 Firefox/16.0; Build ID: 20121010144125; ; Steps to reproduce:; ; test; ; ; Actual results:; ; test ; ; ; Expected results:; ; test,RESOLVED,INVALID,16 Branch,2013-04-22 02:18:33 -0700,2013-04-22 08:47:32 -0700
865535,P1,Security,,Unable to login with valid user account,Unable to login with valid user account,VERIFIED,INVALID,unspecified,2013-04-24 19:54:01 -0700,2013-04-24 19:55:20 -0700
865549,P1,Developer Tools: Console,,Browser Console landing added 10 minutes to Windows debug browser-chrome tests,https://tbpl.mozilla.org/?tree=Fx-Team&tochange=26fb3bd67f5f&fromchange=07aae4e9a66a is the Browser Console landing and the push before it.; ; If you look at debug browser-chrome run times; they jumped 5-10 minutes; which is most severe with WinXP and Win7 debug; because buildbot has a 2 hour time limit per buildstep; and thanks to our gradual climb as shown in http://people.mozilla.org/~catlee/sattap/f10048de.png we were already getting close to being up against that. Now we are up against it; losing around one run a day to a timeout until the next time someone adds a bunch of new tests; or makes one work harder; or makes us slower; when well suddenly start timing out in nearly every one.; ; Ted suggested that that patch mentions using the debugger api; wonder if it somehow enables the debugger api and forgets to disable it which based on too small a sample size does seem likely to be the case. Comparing the time from the start of the test run up to the first devtools/ test; then the time for all the devtools/ tests; then the time for the tests which follow devtools/; we seem to be at around the same time; a couple minutes longer; around eight minutes longer. Making the tests *after* your tests run more slowly than they did before certainly does sound like leaving debugging turned on.; ; If so (or; really; even if not):; ; <jimb> It might be interesting to have the test harness assert that no compartments are in debug mode by the time we begin to shut down.; <jimb> That way we could catch leaked Debuggers.,RESOLVED,WORKSFORME,Trunk,2013-04-24 20:43:15 -0700,2013-05-20 07:28:00 -0700
